double_matchings,bits_recovered,bits,%
64.0,472.0,1282.0,0.36817472698907955
41.0,334.0,858.0,0.38927738927738925
49.0,250.0,920.0,0.2717391304347826
35.0,216.0,412.0,0.5242718446601942
34.0,292.0,548.0,0.5328467153284672
44.0,222.0,1012.0,0.21936758893280633
99.0,2412.0,4288.0,0.5625
93.0,1432.0,3708.0,0.3861920172599784
57.0,488.0,1258.0,0.38791732909379967
114.0,2214.0,5692.0,0.38896697118763174
23.0,62.0,148.0,0.4189189189189189
93.0,858.0,2910.0,0.2948453608247423
48.0,552.0,1080.0,0.5111111111111111
20.0,76.0,170.0,0.4470588235294118
68.0,368.0,1468.0,0.2506811989100817
24.0,94.0,148.0,0.6351351351351351
114.0,2248.0,4580.0,0.4908296943231441
56.0,478.0,1150.0,0.4156521739130435
133.0,3028.0,7332.0,0.41298417894162576
82.0,1120.0,2508.0,0.44657097288676234
108.0,1528.0,3718.0,0.4109736417428725
86.0,1594.0,2984.0,0.5341823056300268
5.0,0.0,2.0,0.0
94.0,990.0,3342.0,0.296229802513465
33.0,256.0,460.0,0.5565217391304348
114.0,2542.0,5150.0,0.4935922330097087
62.0,702.0,1402.0,0.5007132667617689
60.0,568.0,1258.0,0.45151033386327505
30.0,178.0,334.0,0.5329341317365269
104.0,1486.0,4258.0,0.34899013621418506
138.0,2178.0,6656.0,0.3272235576923077
24.0,100.0,320.0,0.3125
117.0,3094.0,6106.0,0.5067147068457255
18.0,92.0,112.0,0.8214285714285714
55.0,586.0,1102.0,0.5317604355716878
81.0,1132.0,2620.0,0.43206106870229005
66.0,1024.0,1808.0,0.5663716814159292
111.0,1638.0,4270.0,0.3836065573770492
90.0,1982.0,3646.0,0.5436094349972572
105.0,1804.0,4068.0,0.44346116027531957
122.0,3870.0,7202.0,0.5373507359066926
112.0,1540.0,5064.0,0.3041074249605055
8.0,28.0,38.0,0.7368421052631579
89.0,1594.0,3300.0,0.48303030303030303
44.0,390.0,606.0,0.6435643564356436
100.0,2092.0,4160.0,0.5028846153846154
10.0,6.0,22.0,0.2727272727272727
8.0,12.0,18.0,0.6666666666666666
105.0,2044.0,4632.0,0.44127806563039723
97.0,1288.0,2948.0,0.4369063772048847
22.0,42.0,142.0,0.29577464788732394
36.0,160.0,434.0,0.3686635944700461
73.0,654.0,2080.0,0.3144230769230769
89.0,2020.0,3932.0,0.513733468972533
51.0,444.0,1112.0,0.39928057553956836
78.0,718.0,1938.0,0.37048503611971106
55.0,478.0,804.0,0.5945273631840796
129.0,2698.0,6420.0,0.42024922118380065
86.0,1592.0,2438.0,0.6529942575881871
12.0,28.0,64.0,0.4375
23.0,88.0,232.0,0.3793103448275862
94.0,1448.0,2872.0,0.5041782729805014
31.0,166.0,320.0,0.51875
12.0,24.0,52.0,0.46153846153846156
59.0,484.0,1308.0,0.37003058103975534
92.0,1166.0,3146.0,0.3706293706293706
6.0,4.0,6.0,0.6666666666666666
111.0,1318.0,4152.0,0.3174373795761079
84.0,1186.0,2632.0,0.4506079027355623
60.0,378.0,1424.0,0.2654494382022472
109.0,1918.0,5638.0,0.3401915572898191
74.0,664.0,1272.0,0.5220125786163522
78.0,636.0,2232.0,0.2849462365591398
18.0,28.0,94.0,0.2978723404255319
9.0,2.0,8.0,0.25
32.0,114.0,320.0,0.35625
95.0,1606.0,3738.0,0.42964151952915997
24.0,64.0,160.0,0.4
110.0,1928.0,4576.0,0.42132867132867136
73.0,708.0,1864.0,0.3798283261802575
60.0,672.0,1534.0,0.4380704041720991
122.0,2080.0,5602.0,0.37129596572652623
79.0,544.0,1534.0,0.3546284224250326
106.0,1824.0,4484.0,0.4067796610169492
43.0,174.0,670.0,0.25970149253731345
13.0,16.0,42.0,0.38095238095238093
57.0,434.0,1246.0,0.34831460674157305
78.0,600.0,2558.0,0.23455824863174354
45.0,302.0,724.0,0.4171270718232044
88.0,1660.0,3160.0,0.5253164556962026
7.0,6.0,10.0,0.6
15.0,26.0,72.0,0.3611111111111111
137.0,2624.0,6224.0,0.42159383033419023
25.0,88.0,258.0,0.34108527131782945
14.0,18.0,54.0,0.3333333333333333
102.0,1430.0,3762.0,0.38011695906432746
65.0,520.0,1518.0,0.3425559947299078
77.0,898.0,1786.0,0.5027995520716685
5.0,0.0,16.0,0.0
124.0,2044.0,5088.0,0.40172955974842767
38.0,160.0,512.0,0.3125
23.0,52.0,184.0,0.2826086956521739
110.0,2392.0,4912.0,0.48697068403908794
47.0,350.0,900.0,0.3888888888888889
9.0,6.0,28.0,0.21428571428571427
95.0,1918.0,3432.0,0.5588578088578089
14.0,22.0,58.0,0.3793103448275862
126.0,2650.0,6496.0,0.40794334975369456
54.0,592.0,1270.0,0.46614173228346456
81.0,1230.0,2686.0,0.45793000744601636
19.0,30.0,108.0,0.2777777777777778
106.0,2030.0,4560.0,0.4451754385964912
96.0,1632.0,3832.0,0.42588726513569936
104.0,1414.0,4050.0,0.3491358024691358
46.0,350.0,806.0,0.43424317617866004
98.0,778.0,3032.0,0.25659630606860157
68.0,544.0,1498.0,0.36315086782376504
17.0,80.0,188.0,0.425531914893617
55.0,472.0,1168.0,0.4041095890410959
113.0,2254.0,4488.0,0.5022281639928698
104.0,1384.0,3782.0,0.3659439450026441
72.0,832.0,2308.0,0.36048526863084923
26.0,90.0,216.0,0.4166666666666667
63.0,750.0,1240.0,0.6048387096774194
130.0,3222.0,7044.0,0.45741056218057924
105.0,1494.0,3442.0,0.4340499709471238
54.0,472.0,944.0,0.5
109.0,1540.0,4128.0,0.37306201550387597
111.0,1170.0,3932.0,0.297558494404883
54.0,322.0,1174.0,0.27427597955706984
118.0,2736.0,6068.0,0.45088991430454844
58.0,550.0,1376.0,0.3997093023255814
79.0,1118.0,2812.0,0.39758179231863444
88.0,1768.0,3082.0,0.5736534717715769
25.0,166.0,232.0,0.7155172413793104
4.0,0.0,6.0,0.0
70.0,888.0,1840.0,0.4826086956521739
79.0,596.0,1658.0,0.3594692400482509
81.0,656.0,2362.0,0.2777307366638442
52.0,586.0,1460.0,0.40136986301369865
33.0,148.0,460.0,0.3217391304347826
24.0,94.0,192.0,0.4895833333333333
136.0,2562.0,5694.0,0.4499473129610116
112.0,1450.0,3502.0,0.4140491147915477
24.0,18.0,202.0,0.0891089108910891
70.0,606.0,1846.0,0.3282773564463705
30.0,184.0,292.0,0.6301369863013698
9.0,0.0,18.0,0.0
104.0,1534.0,5096.0,0.3010204081632653
32.0,176.0,560.0,0.3142857142857143
94.0,1704.0,3266.0,0.5217391304347826
38.0,166.0,350.0,0.4742857142857143
45.0,406.0,856.0,0.4742990654205608
122.0,1626.0,4734.0,0.34347275031685676
8.0,10.0,22.0,0.45454545454545453
83.0,1078.0,2638.0,0.4086429112964367
104.0,1724.0,4574.0,0.3769129864451246
104.0,2070.0,4690.0,0.44136460554371004
107.0,1926.0,4148.0,0.4643201542912247
41.0,290.0,586.0,0.4948805460750853
87.0,768.0,2234.0,0.3437779767233662
97.0,2158.0,4120.0,0.5237864077669903
8.0,6.0,14.0,0.42857142857142855
101.0,1482.0,3344.0,0.4431818181818182
116.0,2658.0,5858.0,0.45373847729600547
12.0,10.0,18.0,0.5555555555555556
122.0,2852.0,5872.0,0.48569482288828336
20.0,30.0,166.0,0.18072289156626506
48.0,356.0,838.0,0.42482100238663484
37.0,202.0,512.0,0.39453125
108.0,1510.0,3844.0,0.3928199791883455
39.0,252.0,658.0,0.3829787234042553
29.0,158.0,268.0,0.5895522388059702
6.0,6.0,14.0,0.42857142857142855
5.0,0.0,6.0,0.0
80.0,1120.0,2560.0,0.4375
12.0,38.0,64.0,0.59375
97.0,1324.0,2722.0,0.4864070536370316
130.0,2482.0,7112.0,0.34898762654668164
35.0,118.0,412.0,0.28640776699029125
