double_matchings,bits_recovered,bits,%
14.0,357.0,357.0,1.0
16.0,291.0,333.0,0.8738738738738738
19.0,873.0,873.0,1.0
18.0,837.0,837.0,1.0
17.0,807.0,807.0,1.0
18.0,711.0,711.0,1.0
17.0,624.0,624.0,1.0
12.0,231.0,231.0,1.0
17.0,471.0,471.0,1.0
12.0,105.0,141.0,0.7446808510638298
17.0,474.0,474.0,1.0
20.0,936.0,936.0,1.0
18.0,663.0,663.0,1.0
13.0,246.0,246.0,1.0
11.0,201.0,201.0,1.0
17.0,477.0,477.0,1.0
16.0,636.0,636.0,1.0
19.0,663.0,744.0,0.8911290322580645
15.0,399.0,399.0,1.0
16.0,552.0,552.0,1.0
17.0,675.0,675.0,1.0
27.0,2853.0,2853.0,1.0
13.0,249.0,249.0,1.0
18.0,843.0,843.0,1.0
18.0,822.0,822.0,1.0
11.0,81.0,114.0,0.7105263157894737
19.0,807.0,807.0,1.0
14.0,285.0,285.0,1.0
15.0,489.0,489.0,1.0
14.0,420.0,420.0,1.0
13.0,189.0,189.0,1.0
20.0,774.0,774.0,1.0
22.0,1659.0,1659.0,1.0
21.0,1020.0,1245.0,0.8192771084337349
17.0,501.0,597.0,0.8391959798994975
22.0,1497.0,1497.0,1.0
14.0,351.0,351.0,1.0
18.0,909.0,909.0,1.0
18.0,1056.0,1056.0,1.0
12.0,207.0,207.0,1.0
15.0,558.0,558.0,1.0
10.0,99.0,117.0,0.8461538461538461
21.0,1431.0,1431.0,1.0
12.0,177.0,258.0,0.686046511627907
20.0,1182.0,1182.0,1.0
19.0,1221.0,1221.0,1.0
17.0,414.0,597.0,0.6934673366834171
18.0,819.0,819.0,1.0
18.0,660.0,660.0,1.0
15.0,381.0,381.0,1.0
20.0,867.0,999.0,0.8678678678678678
13.0,282.0,282.0,1.0
16.0,555.0,555.0,1.0
13.0,246.0,246.0,1.0
15.0,492.0,492.0,1.0
14.0,405.0,405.0,1.0
16.0,408.0,450.0,0.9066666666666666
15.0,198.0,237.0,0.8354430379746836
16.0,282.0,402.0,0.7014925373134329
19.0,912.0,912.0,1.0
15.0,66.0,270.0,0.2444444444444444
20.0,1074.0,1074.0,1.0
19.0,1161.0,1161.0,1.0
14.0,234.0,243.0,0.9629629629629628
9.0,63.0,72.0,0.875
21.0,1362.0,1362.0,1.0
15.0,0.0,243.0,0.0
19.0,966.0,966.0,1.0
12.0,210.0,210.0,1.0
17.0,708.0,708.0,1.0
14.0,345.0,345.0,1.0
17.0,378.0,378.0,1.0
12.0,0.0,225.0,0.0
16.0,384.0,384.0,1.0
17.0,654.0,654.0,1.0
13.0,210.0,348.0,0.603448275862069
14.0,372.0,372.0,1.0
16.0,681.0,681.0,1.0
17.0,510.0,510.0,1.0
13.0,300.0,300.0,1.0
18.0,786.0,786.0,1.0
12.0,0.0,159.0,0.0
18.0,669.0,669.0,1.0
13.0,174.0,219.0,0.7945205479452054
18.0,354.0,354.0,1.0
19.0,1071.0,1071.0,1.0
13.0,315.0,315.0,1.0
14.0,345.0,345.0,1.0
14.0,444.0,444.0,1.0
21.0,966.0,975.0,0.9907692307692308
16.0,582.0,582.0,1.0
18.0,579.0,579.0,1.0
17.0,519.0,519.0,1.0
11.0,192.0,192.0,1.0
16.0,528.0,528.0,1.0
15.0,477.0,477.0,1.0
15.0,390.0,390.0,1.0
17.0,618.0,618.0,1.0
13.0,333.0,333.0,1.0
15.0,450.0,453.0,0.9933774834437086
11.0,144.0,159.0,0.9056603773584906
20.0,1107.0,1107.0,1.0
15.0,519.0,519.0,1.0
15.0,342.0,384.0,0.890625
16.0,564.0,564.0,1.0
17.0,699.0,699.0,1.0
15.0,525.0,525.0,1.0
12.0,195.0,195.0,1.0
19.0,969.0,969.0,1.0
16.0,477.0,477.0,1.0
17.0,570.0,570.0,1.0
20.0,747.0,747.0,1.0
19.0,879.0,879.0,1.0
17.0,738.0,738.0,1.0
16.0,426.0,426.0,1.0
16.0,195.0,246.0,0.7926829268292683
16.0,435.0,513.0,0.847953216374269
14.0,177.0,210.0,0.8428571428571429
15.0,549.0,585.0,0.9384615384615383
14.0,348.0,348.0,1.0
21.0,1314.0,1314.0,1.0
17.0,642.0,642.0,1.0
13.0,279.0,321.0,0.8691588785046729
17.0,663.0,663.0,1.0
13.0,210.0,210.0,1.0
18.0,972.0,972.0,1.0
18.0,438.0,438.0,1.0
17.0,762.0,762.0,1.0
16.0,300.0,300.0,1.0
19.0,681.0,681.0,1.0
22.0,1329.0,1329.0,1.0
17.0,396.0,501.0,0.7904191616766467
18.0,540.0,540.0,1.0
14.0,321.0,321.0,1.0
22.0,1419.0,1419.0,1.0
20.0,1323.0,1323.0,1.0
15.0,609.0,609.0,1.0
12.0,216.0,216.0,1.0
12.0,165.0,174.0,0.9482758620689656
12.0,285.0,285.0,1.0
13.0,255.0,255.0,1.0
14.0,168.0,387.0,0.4341085271317829
16.0,519.0,519.0,1.0
21.0,948.0,948.0,1.0
