double_matchings,bits_recovered,bits,%,time
122.0,224955.0,224955.0,1.0,2257.335571050644
29.0,3504.0,3504.0,1.0,1.2095961570739746
114.0,172998.0,172998.0,1.0,1268.0582721233368
50.0,15978.0,15978.0,1.0,10.888509035110474
59.0,28422.0,28422.0,1.0,34.783730268478394
56.0,19311.0,19311.0,1.0,16.90961265563965
29.0,3267.0,3267.0,1.0,1.2067890167236328
107.0,151614.0,151614.0,1.0,967.9667208194732
25.0,1686.0,1686.0,1.0,0.9146614074707032
111.0,180153.0,180153.0,1.0,1380.1828563213348
11.0,165.0,165.0,1.0,0.4633665084838867
42.0,8475.0,8475.0,1.0,3.7913951873779297
88.0,95796.0,95796.0,1.0,364.0655586719513
18.0,804.0,804.0,1.0,0.7809624671936035
59.0,24951.0,24951.0,1.0,24.650583267211918
66.0,41901.0,41901.0,1.0,74.82778406143188
78.0,70020.0,70020.0,1.0,208.2957100868225
65.0,37239.0,37239.0,1.0,57.51279211044312
125.0,262011.0,262011.0,1.0,3097.7865488529205
22.0,1257.0,1257.0,1.0,0.8181023597717285
21.0,960.0,960.0,1.0,0.4751303195953369
47.0,12699.0,12699.0,1.0,7.213927507400513
26.0,2691.0,2691.0,1.0,0.764681339263916
35.0,5880.0,5880.0,1.0,2.2678747177124023
28.0,2655.0,2655.0,1.0,1.2597541809082031
21.0,1176.0,1176.0,1.0,0.5047821998596191
119.0,204717.0,204717.0,1.0,1774.1436717510223
7.0,12.0,12.0,1.0,0.3057911396026611
71.0,41169.0,41169.0,1.0,67.65364599227905
122.0,212112.0,212112.0,1.0,1918.578497171402
36.0,5748.0,5748.0,1.0,1.8673443794250488
4.0,0.0,3.0,0.0,0.1843833923339843
30.0,3297.0,3297.0,1.0,1.168926477432251
67.0,41988.0,41988.0,1.0,70.82516813278198
74.0,51615.0,51615.0,1.0,89.31067609786987
13.0,210.0,210.0,1.0,0.4558627605438232
133.0,297216.0,297216.0,1.0,4041.355941295624
42.0,9315.0,9315.0,1.0,4.362043380737305
124.0,246390.0,246390.0,1.0,2757.1993219852448
119.0,199491.0,199491.0,1.0,1706.6410501003263
52.0,19956.0,19956.0,1.0,16.49935793876648
49.0,15456.0,15456.0,1.0,10.44465947151184
36.0,6585.0,6585.0,1.0,2.699427843093872
97.0,126150.0,126150.0,1.0,663.4509978294373
40.0,8022.0,8022.0,1.0,3.283536672592163
27.0,2580.0,2580.0,1.0,0.9181528091430664
43.0,8454.0,8454.0,1.0,3.691232681274414
16.0,429.0,429.0,1.0,0.4045572280883789
112.0,164919.0,164919.0,1.0,1172.1876511573792
62.0,31248.0,31248.0,1.0,40.17316913604736
115.0,182205.0,182205.0,1.0,1341.8414869308472
31.0,4350.0,4350.0,1.0,1.706184148788452
27.0,2598.0,2598.0,1.0,0.944944143295288
25.0,1644.0,1644.0,1.0,0.6716737747192383
68.0,34707.0,34707.0,1.0,47.77632308006287
51.0,20565.0,20565.0,1.0,17.644541263580322
117.0,224988.0,224988.0,1.0,2115.2665359973907
18.0,666.0,666.0,1.0,0.7565422058105469
123.0,255141.0,255141.0,1.0,2972.7783641815186
36.0,5709.0,5709.0,1.0,2.1174991130828857
89.0,90393.0,90393.0,1.0,337.463182926178
137.0,319971.0,319971.0,1.0,4766.993058681488
119.0,202608.0,202608.0,1.0,1911.3917031288147
126.0,263319.0,263319.0,1.0,3178.1658687591557
101.0,135027.0,135027.0,1.0,770.1247854232788
26.0,2721.0,2721.0,1.0,1.012727975845337
88.0,93330.0,93330.0,1.0,354.7474603652954
84.0,76224.0,76224.0,1.0,230.4619312286377
14.0,432.0,432.0,1.0,0.2262125015258789
68.0,41916.0,41916.0,1.0,67.54914498329163
58.0,22191.0,22191.0,1.0,19.51688051223755
30.0,2253.0,2253.0,1.0,0.964463472366333
18.0,543.0,543.0,1.0,0.4731817245483398
