double_matchings,bits_recovered,bits,%,time
58.0,27342.0,27342.0,1.0,32.3221538066864
69.0,44307.0,44307.0,1.0,84.65126872062683
73.0,48645.0,48645.0,1.0,106.20214867591858
4.0,9.0,9.0,1.0,0.1083064079284668
43.0,10176.0,10176.0,1.0,5.727720737457275
46.0,11979.0,11979.0,1.0,7.299137353897095
72.0,58347.0,58347.0,1.0,136.30408835411072
31.0,4122.0,4122.0,1.0,1.473454475402832
108.0,165894.0,165894.0,1.0,1323.3352344036102
47.0,14622.0,14622.0,1.0,10.259065866470335
60.0,29310.0,29310.0,1.0,35.68916964530945
53.0,15777.0,15777.0,1.0,15.440228700637816
52.0,17145.0,17145.0,1.0,14.775732278823853
67.0,35577.0,35577.0,1.0,72.31960010528564
40.0,9558.0,9558.0,1.0,4.677754163742065
93.0,109788.0,109788.0,1.0,447.0569927692413
58.0,26532.0,26532.0,1.0,28.459038734436035
49.0,16509.0,16509.0,1.0,11.755133867263794
101.0,142299.0,142299.0,1.0,778.3763267993927
71.0,54597.0,54597.0,1.0,108.2336003780365
9.0,93.0,93.0,1.0,0.2875399589538574
119.0,230775.0,230775.0,1.0,2155.874402046204
47.0,9297.0,9297.0,1.0,5.190407514572144
66.0,36558.0,36558.0,1.0,64.90135455131531
110.0,188415.0,188415.0,1.0,1275.1076805591583
15.0,297.0,297.0,1.0,0.4349844455718994
122.0,252183.0,252183.0,1.0,2364.264100074768
85.0,84651.0,84651.0,1.0,252.5116283893585
69.0,50331.0,50331.0,1.0,111.37057328224182
76.0,54033.0,54033.0,1.0,115.9639048576355
100.0,121761.0,121761.0,1.0,599.3888030052185
85.0,71532.0,71532.0,1.0,218.61700177192688
30.0,3084.0,3084.0,1.0,1.4176201820373535
107.0,164100.0,164100.0,1.0,1150.6512506008148
27.0,3195.0,3195.0,1.0,1.0133004188537598
56.0,23493.0,23493.0,1.0,20.78848934173584
6.0,0.0,3.0,0.0,0.2376272678375244
95.0,110013.0,110013.0,1.0,600.7779006958008
101.0,139104.0,139104.0,1.0,682.6647710800171
106.0,172050.0,172050.0,1.0,1010.6389954090118
28.0,3480.0,3480.0,1.0,1.1982569694519043
126.0,254766.0,254766.0,1.0,2705.0184619426727
43.0,10254.0,10254.0,1.0,5.77945613861084
121.0,233550.0,233550.0,1.0,2242.0118877887726
58.0,28677.0,28677.0,1.0,37.09050512313843
86.0,80682.0,80682.0,1.0,248.72467947006223
88.0,96240.0,96240.0,1.0,320.08372378349304
38.0,5835.0,5835.0,1.0,2.286288261413574
114.0,217911.0,217911.0,1.0,1649.3302772045135
54.0,23022.0,23022.0,1.0,21.726338624954224
5.0,15.0,15.0,1.0,0.1345992088317871
22.0,1272.0,1272.0,1.0,0.6501715183258057
40.0,9159.0,9159.0,1.0,4.277562618255615
30.0,3759.0,3759.0,1.0,1.4399113655090332
114.0,173166.0,173166.0,1.0,1378.8247883319857
114.0,221217.0,221217.0,1.0,1825.7224979400637
91.0,115686.0,115686.0,1.0,414.5507626533508
12.0,60.0,84.0,0.7142857142857143,0.355226993560791
71.0,41583.0,41583.0,1.0,80.13809537887573
63.0,33777.0,33777.0,1.0,41.530094385147095
40.0,8886.0,8886.0,1.0,4.240286350250244
127.0,276498.0,276498.0,1.0,2815.3725185394287
52.0,18141.0,18141.0,1.0,13.6829731464386
35.0,4833.0,4833.0,1.0,2.1584575176239014
55.0,19848.0,19848.0,1.0,15.266472339630129
79.0,66414.0,66414.0,1.0,184.5290801525116
30.0,4056.0,4056.0,1.0,1.4760184288024902
121.0,234189.0,234189.0,1.0,2122.87171459198
24.0,1836.0,1836.0,1.0,0.7354755401611328
22.0,1254.0,1254.0,1.0,0.6316368579864502
24.0,1926.0,1926.0,1.0,0.844249963760376
104.0,168240.0,168240.0,1.0,1066.2144184112549
55.0,19452.0,19452.0,1.0,15.677724838256836
25.0,1134.0,1134.0,1.0,0.8921873569488525
87.0,96756.0,96756.0,1.0,368.7412865161896
97.0,127659.0,127659.0,1.0,594.2162029743195
52.0,18690.0,18690.0,1.0,15.941901683807371
83.0,74373.0,74373.0,1.0,267.5505952835083
16.0,393.0,393.0,1.0,0.5252780914306641
109.0,190089.0,190089.0,1.0,1256.8643589019775
111.0,208899.0,208899.0,1.0,1488.994801044464
29.0,2892.0,2892.0,1.0,1.3021118640899658
66.0,29070.0,29070.0,1.0,29.566423654556274
59.0,26886.0,26886.0,1.0,31.003411293029785
71.0,51606.0,51606.0,1.0,84.03234243392944
6.0,15.0,15.0,1.0,0.1643393039703369
90.0,103920.0,103920.0,1.0,341.8758180141449
56.0,23598.0,23598.0,1.0,19.867096424102783
61.0,27945.0,27945.0,1.0,32.61928868293762
69.0,36915.0,36915.0,1.0,62.576929330825806
74.0,44841.0,44841.0,1.0,105.40295243263245
96.0,105066.0,105066.0,1.0,499.7231945991516
28.0,2514.0,2514.0,1.0,0.9805428981781006
91.0,103524.0,103524.0,1.0,389.30300068855286
19.0,798.0,798.0,1.0,0.5609400272369385
46.0,8736.0,8736.0,1.0,4.878859519958496
